measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Major depressive disorder,Number,2017,150.68344603769424,203.64641615682785,104.63820008501752
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Major depressive disorder,Percent,2017,0.012334374892586524,0.01603639854428341,0.009199220247655264
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Major depressive disorder,Rate,2017,335.76124451688116,453.7762835150085,233.16066368539975
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Dysthymia,Number,2017,81.48240402439136,118.28501568702151,54.191462651647285
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Dysthymia,Percent,2017,0.006653666787265036,0.00882273903902321,0.0047672780597915335
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Dysthymia,Rate,2017,181.56362958817036,263.56925806460595,120.75243446155001
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Bipolar disorder,Number,2017,49.16678209416807,74.32943049307755,30.261705656387477
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Bipolar disorder,Percent,2017,0.004028467179533506,0.00588651795749544,0.0026364366363403773
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Bipolar disorder,Rate,2017,109.55616146911416,165.62497568806353,67.4308175156178
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Anxiety disorders,Number,2017,149.8649851365528,201.17393504631642,105.5315378963252
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Anxiety disorders,Percent,2017,0.012268657620231405,0.015548299371131764,0.009321892367511566
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Anxiety disorders,Rate,2017,333.9375043650472,448.26696343679555,235.1512487376133
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Eating disorders,Number,2017,16.187463606082833,23.801077379183837,10.231671822027968
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Eating disorders,Percent,2017,0.0013220981109764516,0.0018241568269272957,0.0009249278902104342
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Eating disorders,Rate,2017,36.06980772519942,53.03488586050948,22.798780853425882
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Anorexia nervosa,Number,2017,4.275535819969757,6.521386294099713,2.6092036451665073
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Anorexia nervosa,Percent,2017,0.0003492990550452344,0.0005011043835913415,0.00022334845825056093
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Anorexia nervosa,Rate,2017,9.526986975931234,14.5313160513631,5.813972842643485
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Bulimia nervosa,Number,2017,11.911927786113077,17.6862905679705,7.410777958339947
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Bulimia nervosa,Percent,2017,0.000972799055931217,0.0013850994309928088,0.0006515562474746991
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Bulimia nervosa,Rate,2017,26.54282074926819,39.409577416376834,16.51310807895941
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Autism spectrum disorders,Number,2017,23.363954130465437,32.48128732498196,15.77553678219241
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Autism spectrum disorders,Percent,2017,0.0019092441576068723,0.002433573773936237,0.0013976535632839121
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Autism spectrum disorders,Rate,2017,52.060863498688555,72.37661297590822,35.15192944011736
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Attention-deficit/hyperactivity disorder,Number,2017,4.417549862786896,7.085983264622448,2.629227829732967
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Attention-deficit/hyperactivity disorder,Percent,2017,0.00036054721139013084,0.0005400963195178886,0.0002301420149196156
DALYs (Disability-Adjusted Life Years),Northern Mariana Islands,Both,All Ages,Attention-deficit/hyperactivity disorder,Rate,2017,9.843430573479623,15.789382457846477,5.858591845641255
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Substance use disorders,Number,2017,279597.1725824128,359008.75931988633,204695.0893058589
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Substance use disorders,Percent,2017,0.027023665956763504,0.033510187616486026,0.020987937819731753
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Substance use disorders,Rate,2017,787.8436653779106,1011.6081440773006,576.7859808956117
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Cocaine use disorders,Number,2017,16.717519039832638,24.194847507125765,11.162004936998693
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Cocaine use disorders,Percent,2017,0.0003323320719221597,0.00046614315495651157,0.0002328089351953166
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Cocaine use disorders,Rate,2017,9.473053763849371,13.710113964699502,6.324997903612335
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Amphetamine use disorders,Number,2017,8.426729164761335,12.882799971088023,5.193298764726481
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Amphetamine use disorders,Percent,2017,0.00016747452982022283,0.00024937282714796377,0.00010707125677879806
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Amphetamine use disorders,Rate,2017,4.775042172285199,7.300093779720062,2.9428049875562747
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Cannabis use disorders,Number,2017,23.005141208739623,34.364080086193546,14.254350464046125
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Cannabis use disorders,Percent,2017,0.00045587391463786493,0.0006420112377815894,0.000301939933057603
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Cannabis use disorders,Rate,2017,13.035961795292735,19.472553159717886,8.077288740806603
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Other drug use disorders,Number,2017,39.96917611776703,49.6337549724182,32.34953703829272
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Other drug use disorders,Percent,2017,0.0007962488172238109,0.000961298760484033,0.0006665280812383229
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Other drug use disorders,Rate,2017,22.648704832231005,28.12517983291321,18.33100371348232
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Depressive disorders,Number,2017,905.6531926371878,1227.2123626656005,640.8220477157827
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Depressive disorders,Percent,2017,0.017975491596506764,0.023225244448329452,0.01370669487618316
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Depressive disorders,Rate,2017,513.1922604551613,695.4051413664924,363.1245579327559
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Major depressive disorder,Number,2017,724.7071534580823,984.8603517243129,499.03026605172136
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Major depressive disorder,Percent,2017,0.014390277346510476,0.01880403493401624,0.010643127951378194
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Major depressive disorder,Rate,2017,410.65841237548716,558.07533639043,282.7776375688421
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Dysthymia,Number,2017,180.94603917910555,264.40045501758505,121.49231266251934
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Dysthymia,Percent,2017,0.003585214249996288,0.004852502346604241,0.002619722052151736
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Dysthymia,Rate,2017,102.53384807967424,149.82365024379206,68.84413931302842
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Bipolar disorder,Number,2017,342.7340244053429,512.9139175387152,213.62114138919804
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Bipolar disorder,Percent,2017,0.006808585580052805,0.009721828409360405,0.004413977653218503
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Bipolar disorder,Rate,2017,194.2117028343925,290.6448681466251,121.04933469212905
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Anxiety disorders,Number,2017,802.7469025160719,1075.2735312005404,567.8708662751126
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Anxiety disorders,Percent,2017,0.015939327598395215,0.020343533802779444,0.01214487210317497
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Anxiety disorders,Rate,2017,454.8799704178132,609.3083517737605,321.786458524752
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Eating disorders,Number,2017,106.29146502103308,156.62924225330582,66.76108621220507
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Eating disorders,Percent,2017,0.002106415613188548,0.0029340882325701173,0.001436931201749438
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Eating disorders,Rate,2017,60.23051389284622,88.75463095458257,37.83045543506275
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Anorexia nervosa,Number,2017,15.84050156064588,24.346571364401015,9.387837817283568
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Anorexia nervosa,Percent,2017,0.00031397558573878807,0.00045555345642270555,0.000195347602018194
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Anorexia nervosa,Rate,2017,8.97608805306559,13.796088938246859,5.319658506595957
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Bulimia nervosa,Number,2017,2116.3222541574105,3201.740853582418,1322.9856819948907
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Bulimia nervosa,Percent,2017,0.002389873145168937,0.003413391575999488,0.0016211573640814811
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Bulimia nervosa,Rate,2017,53.97289471409481,81.65449361634253,33.74030905845876
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Autism spectrum disorders,Number,2017,2415.9244845714384,3329.860849544157,1627.897789922025
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Autism spectrum disorders,Percent,2017,0.002729470932813117,0.003496941700732414,0.0020143125314831304
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Autism spectrum disorders,Rate,2017,61.613696868151614,84.92195774626367,41.5165298423564
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Attention-deficit/hyperactivity disorder,Number,2017,447.2569565944868,712.8506584082555,265.57450733530317
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Attention-deficit/hyperactivity disorder,Percent,2017,0.000504753522544765,0.0007532251877496774,0.0003235177242241901
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Attention-deficit/hyperactivity disorder,Rate,2017,11.406463538810952,18.179940912855052,6.772987854282507
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Conduct disorder,Number,2017,3756.8301856931253,6029.15577967926,2262.450018239339
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Conduct disorder,Percent,2017,0.004242749149522816,0.00626912890641601,0.002662126915761506
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Conduct disorder,Rate,2017,95.8110229540055,153.7624950416937,57.69961374760047
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Idiopathic developmental intellectual disability,Number,2017,403.28738106882787,811.3280229296595,98.38919878680755
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Idiopathic developmental intellectual disability,Percent,2017,0.0004547490276966456,0.0008621151514344353,0.00011541525353135142
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Idiopathic developmental intellectual disability,Rate,2017,10.28510063398497,20.691424415234714,2.509234997974712
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Substance use disorders,Number,2017,139043.14019084824,177135.15545021306,106384.46335531361
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Substance use disorders,Percent,2017,0.007773031684309256,0.009540224096204432,0.0061533516649258
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Substance use disorders,Rate,2017,287.71449466595686,366.5362539135765,220.1356505079687
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Mental disorders,Number,2017,2990.033948396191,3885.075694214387,2220.6891063040525
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Mental disorders,Percent,2017,0.05936621329872594,0.07206944652288648,0.04681820869276612
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Mental disorders,Rate,2017,1694.3155429584301,2201.4947816255485,1258.3629931384544
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Schizophrenia,Number,2017,250.2688237475688,312.1746491866526,183.99350628729317
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Schizophrenia,Percent,2017,0.0049876501504768035,0.0061337444775515,0.0037554126376811298
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Schizophrenia,Rate,2017,141.81590085987997,176.89510198312186,104.2607083686106
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Alcohol use disorders,Number,2017,661.539714380793,817.7260403216693,530.7607220516768
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Alcohol use disorders,Percent,2017,0.013164054296712717,0.015129236947099164,0.011334705297506159
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Alcohol use disorders,Rate,2017,374.86431248075587,463.36796300992177,300.7578363604712
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Drug use disorders,Number,2017,403.0313969533834,511.6448320922167,302.41762200487653
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Drug use disorders,Percent,2017,0.00802370054557577,0.009795316941928336,0.006300386098623803
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Drug use disorders,Rate,2017,228.37946723803705,289.9257354429653,171.3662407419248
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Opioid use disorders,Number,2017,314.9128314222828,408.5769840575039,229.25412151547903
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Opioid use disorders,Percent,2017,0.006271771211971714,0.007951890429273838,0.004708629244244109
DALYs (Disability-Adjusted Life Years),Saint Lucia,Both,All Ages,Opioid use disorders,Rate,2017,178.44670467437874,231.52189792193653,129.90782983561246
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Mental disorders,Number,2017,63195.707942572924,81886.35126420199,46427.294116045385
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Mental disorders,Percent,2017,0.05587916682692887,0.06688903873710288,0.04499940866194138
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Mental disorders,Rate,2017,1723.8880482295385,2233.7419241471403,1266.4698291063987
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Schizophrenia,Number,2017,5576.340032414233,6901.701312456995,4132.630548252243
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Schizophrenia,Percent,2017,0.004950012343645723,0.006084214777504565,0.0037539972700801815
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Schizophrenia,Rate,2017,152.11453827652832,188.2684883569378,112.73221935189346
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Alcohol use disorders,Number,2017,10415.413871790763,12875.834844447818,8305.468396621933
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Alcohol use disorders,Percent,2017,0.009227511099134826,0.010668520099134382,0.007897892013833752
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Alcohol use disorders,Rate,2017,284.1175148676281,351.2342613440044,226.5612360398818
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Drug use disorders,Number,2017,12981.70817369451,15493.401868721836,10669.977315083945
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Drug use disorders,Percent,2017,0.011522552504110887,0.013378370194573636,0.009764418118432837
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Drug use disorders,Rate,2017,354.1223335384087,422.6377261597832,291.06163958268075
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Opioid use disorders,Number,2017,8934.987637010818,11099.10519103405,6851.736531467025
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Opioid use disorders,Percent,2017,0.007929158490778436,0.009549831759179436,0.0063338506851089525
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Opioid use disorders,Rate,2017,243.73361577844094,302.7676310273015,186.90552097220203
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Cocaine use disorders,Number,2017,679.566079659476,858.6195152557009,534.4352342610019
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Cocaine use disorders,Percent,2017,0.0006030901683511596,0.0007415254088943208,0.000490008730001481
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Cocaine use disorders,Rate,2017,18.537585555204675,23.421905830550934,14.578624765664504
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Amphetamine use disorders,Number,2017,273.63074293533236,364.11675024153175,205.9341298362156
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Amphetamine use disorders,Percent,2017,0.00024281625836257875,0.0003151176698132748,0.00018692635162642217
DALYs (Disability-Adjusted Life Years),Puerto Rico,Both,All Ages,Amphetamine use disorders,Rate,2017,7.464253233827823,9.932581409989988,5.617586964447075
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Mental disorders,Number,2017,177696.85044083168,233055.5818376239,129889.56271109828
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Mental disorders,Percent,2017,0.025427365939393973,0.03208850746512792,0.019253263736781122
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Mental disorders,Rate,2017,1207.692111099481,1583.9300861818954,882.776480343905
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Schizophrenia,Number,2017,11105.427010828444,14109.93229345444,8330.038864677244
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Schizophrenia,Percent,2017,0.0015924645584384262,0.002017500732031335,0.0011653000056098494
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Schizophrenia,Rate,2017,75.476501457939,95.89620680771014,56.61395909418517
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Alcohol use disorders,Number,2017,21677.391570298318,29082.104827846702,15081.009937970892
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Alcohol use disorders,Percent,2017,0.0031025649306283373,0.0040678956594032145,0.0022263495669808944
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Alcohol use disorders,Rate,2017,147.3273990153291,197.6525103716082,102.49600195117043
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Drug use disorders,Number,2017,45155.52027638177,57377.84771104917,33720.02238146736
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Drug use disorders,Percent,2017,0.006470508311384998,0.00813165283769338,0.004982326589883018
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Drug use disorders,Rate,2017,306.8932593632957,389.96062035199,229.17347671142807
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Opioid use disorders,Number,2017,37581.740353578985,49056.60432465668,26786.77298478023
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Opioid use disorders,Percent,2017,0.005385402894405681,0.006989238591775416,0.003919264890683986
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Opioid use disorders,Rate,2017,255.4191097580487,333.4064385116587,182.05260439494128
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Cocaine use disorders,Number,2017,372.1507024364748,555.101841505175,229.17299700316815
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Cocaine use disorders,Percent,2017,5.3244996988411106e-05,7.815163060666334e-05,3.4581602722956003e-05
DALYs (Disability-Adjusted Life Years),Zimbabwe,Both,All Ages,Cocaine use disorders,Rate,2017,2.529270869785696,3.7726730281346046,1.5575426343862429
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Mental disorders,Number,2017,99484.79167236271,127496.1058466276,73704.84078290197
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Mental disorders,Percent,2017,0.08931615734247618,0.1037326603837455,0.0745187447452397
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Mental disorders,Rate,2017,2046.7795404304745,2623.078528332792,1516.3881595284906
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Schizophrenia,Number,2017,10737.307515003427,13369.998344558097,7984.538195156718
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Schizophrenia,Percent,2017,0.009690341317469646,0.011844186992258286,0.007373568633885424
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Schizophrenia,Rate,2017,220.90714541974228,275.0715823716506,164.27223842870524
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Alcohol use disorders,Number,2017,12937.248818765542,16614.409776516746,9854.888959137677
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Alcohol use disorders,Percent,2017,0.011632932151658702,0.013787164244172591,0.009841746876015576
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Alcohol use disorders,Rate,2017,266.1682830770183,341.8214325551987,202.75244844665738
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Drug use disorders,Number,2017,17975.85246101687,21014.292673302894,14938.440726792036
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Drug use disorders,Percent,2017,0.016227342952852126,0.018404424586809694,0.014078411917596746
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Drug use disorders,Rate,2017,369.83147293685556,432.3437138209658,307.3403917477905
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Opioid use disorders,Number,2017,11590.334912556038,13933.312406363422,9245.733917494466
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Opioid use disorders,Percent,2017,0.010466004599280538,0.012366910886485958,0.00865827768624664
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Opioid use disorders,Rate,2017,238.45715477682432,286.66108944261157,190.21981853181015
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Cocaine use disorders,Number,2017,926.3204784643514,1321.1361576814757,630.5738969818531
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Cocaine use disorders,Percent,2017,0.0008324790993336945,0.0011342147728957382,0.0005974744938188097
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Cocaine use disorders,Rate,2017,19.057926054131865,27.18078223022078,12.973297017322068
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Amphetamine use disorders,Number,2017,660.4545588478009,891.6200089596438,395.19800426040126
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Amphetamine use disorders,Percent,2017,0.0005959696094093584,0.0007840165597687813,0.0003620748324754227
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Amphetamine use disorders,Rate,2017,13.58805557824021,18.344005767104736,8.130722052502984
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Cannabis use disorders,Number,2017,481.1688419350536,715.7218931562309,297.1054148069808
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Cannabis use disorders,Percent,2017,0.00043090256122528287,0.0005945462337381929,0.0002962224151645082
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Cannabis use disorders,Rate,2017,9.899468296709387,14.725114290582583,6.112585392757804
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Other drug use disorders,Number,2017,4317.573669213629,5025.768956045241,3650.757255757357
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Other drug use disorders,Percent,2017,0.00390198708360325,0.004530649905053676,0.003297512704912001
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Other drug use disorders,Rate,2017,88.82886823094968,103.39913167875382,75.10992517098568
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Depressive disorders,Number,2017,33810.282998064635,45316.30480472583,23624.564747423745
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Depressive disorders,Percent,2017,0.03033406005602209,0.037781662072482965,0.023577490528385037
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Depressive disorders,Rate,2017,695.6057738403817,932.3282882039852,486.04691193251983
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Major depressive disorder,Number,2017,25692.150941815904,35009.82550809654,17694.189614555
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Major depressive disorder,Percent,2017,0.023066714254283065,0.02918100096529537,0.017499287823733452
DALYs (Disability-Adjusted Life Years),Ireland,Both,All Ages,Major depressive disorder,Rate,2017,528.5850029273267,720.2849134971818,364.036599753262
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Substance use disorders,Number,2017,574104.6639263819,713161.6516205624,438311.650741984
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Substance use disorders,Percent,2017,0.004890017036903834,0.006097418541930669,0.0037923290359202595
DALYs (Disability-Adjusted Life Years),Nigeria,Both,All Ages,Substance use disorders,Rate,2017,278.57265448903786,346.04723991094744,212.68184655668256
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Substance use disorders,Number,2017,14143.398424190193,17941.837191072165,10436.176643559262
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Substance use disorders,Percent,2017,0.016029547212360003,0.019361968738827152,0.012747837467758124
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Substance use disorders,Rate,2017,360.70128381853397,457.5734568725759,266.15543171367307
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Other mental disorders,Number,2017,5665.277876735659,7836.526716597897,3744.4641166102047
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Other mental disorders,Percent,2017,0.006405166675688927,0.008455263417928948,0.0045820039065244495
DALYs (Disability-Adjusted Life Years),Panama,Both,All Ages,Other mental disorders,Rate,2017,144.4824604412071,199.8561563902876,95.49564917606192
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Major depressive disorder,Number,2017,314031.8199023044,424319.1207216546,215128.21649606948
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Major depressive disorder,Percent,2017,0.030274106978119834,0.03873826490417321,0.022345983914725604
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Major depressive disorder,Rate,2017,884.8729683208886,1195.638454679811,606.184250881574
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Dysthymia,Number,2017,36509.5297061665,53084.06976225006,24235.960569223345
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Dysthymia,Percent,2017,0.003512373165520903,0.004758767128324921,0.00253057354265264
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Dysthymia,Rate,2017,102.87586758929632,149.57929548568865,68.29163482754223
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Bipolar disorder,Number,2017,56178.6502561398,83269.42557657741,35581.58652826039
DALYs (Disability-Adjusted Life Years),Morocco,Both,All Ages,Bipolar disorder,Percent,2017,0.005420315017132474,0.007894216259684363,0.003543171824159376
